bico_injetor_id;fornecedor;data_cotacao;uso_anual;qtde_min_pedido;desconto_qtde;quanitdade;custo
BI-17144;F-0058;2012-03-08;376;50;Sim;1;6.87724999026279
BI-17144;F-0058;2012-03-09;25;50;Sim;1;6.87724999026279
BI-17145;F-0058;2012-03-08;182;50;Sim;1;11.0670309309326
BI-17145;F-0058;2012-03-08;25;50;Sim;1;11.0670309309326
BI-17149;F-0026;2013-11-27;2175;1;Não;1;6.62686467508332
BI-17151;F-0066;2013-03-22;6;2;Não;2;68.7724999026279
BI-17152;F-0066;2013-03-25;2;2;Não;2;63.1249200158021
BI-17153;F-0072;2013-12-20;370;1;Sim;1;2.91559789231206
BI-17160;F-0092;2012-01-13;365;12;Não;1;11.8913550296846
BI-17173;F-0013;2013-10-15;2009;200;Não;200;11.0781591671628
BI-17174;F-0013;2013-10-15;2009;200;Não;200;2.9517646600602
BI-17176;F-0026;2013-05-23;200;1;Não;1;8.40460041285756
BI-17180;F-0026;2013-03-20;450;1;Não;1;6.16226081247253
BI-17183;F-0013;2013-09-24;2095;210;Não;210;3.74186943240431
BI-17185;F-0041;2012-08-23;142;40;Não;40;8.22098451505929
BI-17186;F-0041;2012-08-23;142;40;Não;40;7.72021388470034
BI-17187;F-0041;2012-08-23;142;40;Não;40;8.16534333390829
BI-17188;F-0013;2012-03-12;1700;1;Não;1;8.4852801255265
BI-17193;F-0041;2013-03-27;58;10;Não;10;7.58111093182286
BI-17194;F-0041;2012-01-19;200;0;Sim;10;15.7186336751557
BI-17194;F-0041;2012-11-20;8;0;Sim;10;15.7186336751557
BI-17194;F-0041;2012-01-19;200;0;Sim;20;13.2147805233609
BI-17194;F-0041;2012-11-20;8;0;Sim;20;13.2147805233609
BI-17196;F-0059;2012-05-01;50;10;Não;10;2.75423846697418
BI-17197;F-0013;2012-03-12;1700;1;Não;1;8.61603690123134
BI-17199;F-0058;2013-07-29;1;25;Sim;1;9.3977954964028
BI-17199;F-0058;2012-12-10;1;23;Sim;1;9.3977954964028
BI-17200;F-0072;2012-04-03;20;2;Não;2;5.65870812305604
BI-17203;F-0013;2012-09-26;213;20;Não;1;3.73630531428921
BI-17212;F-0066;2013-05-24;186;15;Não;15;36.6007689611235
BI-17214;F-0081;2013-03-21;104;1;Não;1;112.158710905115
BI-17216;F-0026;2013-01-09;281;1;Não;1;29.3006459941132
BI-17218;F-0066;2013-01-14;120;0;Sim;12;22.1090233303473
BI-17218;F-0066;2013-01-14;120;0;Sim;34;14.6809256466896
BI-17219;F-0026;2013-01-09;281;1;Não;1;23.7504381743016
BI-17220;F-0026;2014-01-14;500;1;Sim;1;8.24045892846213
BI-17220;F-0026;2015-01-01;1100;1;Sim;1;7.52825180972942
BI-17221;F-0026;2014-01-14;250;10;Não;1;12.1575980814921
BI-17226;F-0014;2014-01-30;2;0;Sim;2;47.7568257818977
BI-17226;F-0014;2014-01-30;2;0;Sim;8;20.6067114392704
BI-17226;F-0014;2014-01-30;2;0;Sim;16;16.0803013526371
BI-17226;F-0014;2014-01-30;2;0;Sim;34;13.2370369958213
BI-17226;F-0014;2014-01-30;2;0;Sim;52;12.6555866527935
BI-17226;F-0014;2014-01-30;2;0;Sim;100;12.096392782226
BI-17227;F-0013;2012-05-11;5;20;Não;1;19.435464576042
BI-17228;F-0013;2012-05-11;5;20;Não;1;26.2459451489236
BI-17232;F-0041;2013-02-08;1;0;Sim;1;29.6261469038465
BI-17232;F-0041;2013-02-08;1;0;Sim;6;11.9489436521758
BI-17232;F-0041;2013-02-08;1;0;Sim;20;8.68558837767008
BI-17235;F-0072;2012-07-26;54;1;Sim;1;9.55915492174068
BI-17235;F-0072;2012-07-26;54;4;Sim;1;9.21139753954697
BI-17236;F-0072;2012-10-03;529;1;Sim;1;6.0092475643073
BI-17236;F-0072;2012-10-03;529;71;Sim;1;5.59193870567484
BI-17250;F-0041;2012-03-08;280;40;Não;40;6.74649321455796
BI-17251;F-0041;2012-03-08;80;20;Não;20;7.33072561664339
BI-17252;F-0105;2014-01-15;56;5;Não;5;20.2366975846163
BI-17253;F-0072;2013-01-08;339;1;Não;1;9.52020609493498
BI-17254;F-0072;2013-01-08;339;1;Não;1;9.52855227210763
BI-17256;F-0013;2012-04-10;35;5;Não;1;13.4039605392743
BI-17257;F-0013;2012-04-10;35;5;Não;1;13.4039605392743
BI-17258;F-0013;2012-04-10;35;5;Não;1;17.9275885668501
BI-17261;F-0072;2012-05-07;700;1;Sim;1;4.00060092475643
BI-17262;F-0026;2013-07-01;5;0;Sim;1;739.207001886236
BI-17262;F-0026;2013-07-01;5;0;Sim;2;386.469733979513
BI-17262;F-0026;2013-07-01;5;0;Sim;3;268.841494967255
BI-17262;F-0026;2013-07-01;5;0;Sim;4;210.017638254425
BI-17262;F-0026;2013-07-01;5;0;Sim;5;174.780078231501
BI-17263;F-0026;2013-07-01;5;0;Sim;1;667.057082287743
BI-17263;F-0026;2013-07-01;5;0;Sim;2;351.463084858365
BI-17263;F-0026;2013-07-01;5;0;Sim;3;246.228918947491
BI-17263;F-0026;2013-07-01;5;0;Sim;4;193.578451283364
BI-17263;F-0026;2013-07-01;5;0;Sim;5;162.085542751902
BI-17264;F-0013;2013-03-12;5;2;Não;2;32.2440644770007
BI-17267;F-0066;2013-05-15;5;0;Sim;1;322.254246813151
BI-17267;F-0066;2013-05-15;5;0;Sim;2;188.453898499357
BI-17267;F-0066;2013-05-15;5;0;Sim;5;94.7318929686239
BI-17268;F-0066;2013-05-15;5;0;Sim;1;254.833827612493
BI-17268;F-0066;2013-05-15;5;0;Sim;2;150.489920600034
BI-17268;F-0066;2013-05-15;5;0;Sim;5;82.9498728599011
BI-17269;F-0066;2013-05-15;5;0;Sim;1;348.185819288572
BI-17269;F-0066;2013-05-15;5;0;Sim;2;192.82173121971
BI-17269;F-0066;2013-05-15;5;0;Sim;5;100.059536063832
BI-17274;F-0026;2013-04-16;5;1;Não;1;404.08294987286
BI-17275;F-0026;2013-04-16;5;1;Não;1;404.08294987286
BI-17279;F-0026;2013-07-01;5;0;Sim;1;692.557435609243
BI-17279;F-0026;2013-07-01;5;0;Sim;2;363.147732900074
BI-17279;F-0026;2013-07-01;5;0;Sim;3;253.298131012725
BI-17279;F-0026;2013-07-01;5;0;Sim;4;198.352464626119
BI-17279;F-0026;2013-07-01;5;0;Sim;5;165.462962447767
BI-17280;F-0013;2013-03-12;5;2;Não;2;29.4091462973576
BI-17281;F-0013;2013-03-12;5;2;Não;2;29.4091462973576
BI-17282;F-0013;2013-03-12;5;2;Não;2;29.4091462973576
BI-17287;F-0013;2013-01-11;5;2;Não;2;26.8468699053543
BI-17294;F-0066;2013-02-26;5;5;Não;5;51.1759763636262
BI-17296;F-0066;2013-02-26;5;5;Não;5;51.0591298832092
BI-17297;F-0066;2013-02-26;5;5;Não;5;56.6232479983085
BI-17298;F-0066;2013-02-26;5;5;Não;5;79.4528246245611
BI-17299;F-0066;2013-02-26;5;5;Não;5;77.1047667799892
BI-17300;F-0066;2013-02-26;5;5;Não;5;66.1629285066463
BI-17301;F-0066;2013-02-26;5;5;Não;5;74.0806685844327
BI-17302;F-0066;2013-03-19;53;5;Não;5;49.0922141295215
BI-17304;F-0072;2012-05-18;25;4;Não;1;16.3362507859317
BI-17308;F-0013;2012-11-09;300;1;Não;1;14.2469244337119
BI-17310;F-0026;2012-04-11;70;1;Não;1;44.7828046493771
BI-17314;F-0013;2013-04-05;50;10;Não;10;17.4323820546063
BI-17319;F-0072;2012-11-27;701;1;Sim;1;1.49396571390417
BI-17321;F-0013;2012-09-07;46;1;Não;1;8.0818815621818
BI-17323;F-0026;2013-05-23;200;1;Não;1;8.40460041285756
BI-17324;F-0072;2012-05-18;30;1;Sim;1;8.11804832992995
BI-17324;F-0072;2012-05-18;30;4;Sim;1;7.56163651842001
BI-17325;F-0066;2012-11-26;173;0;Sim;7;52.8368656209834
BI-17325;F-0066;2012-11-26;173;0;Sim;14;30.3327899044641
BI-17325;F-0066;2012-11-26;173;0;Sim;20;23.9646567217329
BI-17326;F-0072;2013-11-01;25;1;Sim;1;8.04293273537611
BI-17327;F-0013;2012-08-30;41;1;Não;1;7.55607240030491
BI-17328;F-0013;2012-08-30;41;1;Não;1;7.39193091590948
BI-17329;F-0013;2012-08-30;41;1;Não;1;6.8271729272269
BI-17331;F-0041;2013-01-07;192;20;Não;20;3.88097238528179
BI-17332;F-0013;2013-04-12;428;43;Não;43;12.4970092865131
BI-17333;F-0041;2013-02-20;1;0;Sim;1;27.361550831001
BI-17333;F-0041;2013-02-20;1;0;Sim;6;5.80615725310617
BI-17333;F-0041;2013-02-20;1;0;Sim;20;1.82503074175259
BI-17334;F-0041;2013-02-20;1;0;Sim;1;27.4867434885908
BI-17334;F-0041;2013-02-20;1;0;Sim;6;5.9313499106959
BI-17334;F-0041;2013-02-20;1;0;Sim;20;1.95300545839987
BI-17336;F-0013;2013-02-04;173;17;Não;17;3.10199584916789
BI-17338;F-0013;2013-02-04;173;17;Não;17;2.87943112456391
BI-17339;F-0072;2014-09-01;10;4;Não;1;10.7331838440266
BI-17343;F-0066;2013-10-08;400;40;Não;40;25.5671227388815
BI-17346;F-0072;2012-11-26;250;6;Sim;1;5.12733484306405
BI-17346;F-0072;2012-11-26;250;1;Sim;1;5.5446437016965
BI-17349;F-0058;2012-04-27;14;0;Sim;5;15.9551086950474
BI-17349;F-0058;2012-04-27;14;0;Sim;10;10.1656437962865
BI-17359;F-0064;2012-10-02;192;1;Não;1;42.6823500609271
BI-17360;F-0064;2012-10-02;192;1;Não;1;42.6823500609271
BI-17362;F-0013;2012-08-08;46;1;Não;1;19.5690034108044
BI-17366;F-0041;2013-05-09;250;20;Não;20;2.79040523472232
BI-17370;F-0058;2013-06-06;74;0;Sim;1;102.018105640347
BI-17370;F-0058;2013-06-06;74;0;Sim;2;50.0548065634337
BI-17370;F-0058;2013-06-06;74;0;Sim;4;27.1111655158216
BI-17370;F-0058;2013-06-06;74;0;Sim;7;17.0957529086427
BI-17370;F-0058;2013-06-06;74;0;Sim;15;8.95823016530995
BI-17370;F-0058;2013-06-06;74;0;Sim;25;6.73258291927021
BI-17371;F-0058;2014-07-14;74;100;Não;100;4.16752446820941
BI-17372;F-0066;2012-06-25;135;10;Não;10;57.3048524674082
BI-17373;F-0066;2012-07-03;135;5;Não;5;26.0623292511253
BI-17374;F-0066;2012-07-12;135;5;Não;5;33.6490043010633
BI-17376;F-0105;2012-10-02;1;1;Não;1;52.2721076323008
BI-17378;F-0013;2012-09-10;225;1;Não;1;2.50941726990981
BI-17379;F-0105;2012-05-10;50;1;Não;1;36.6870127919075
BI-17382;F-0072;2013-04-15;1800;1;Sim;1;1.26305481212755
BI-17394;F-0072;2013-05-01;1142;1;Sim;1;5.84232402085431
BI-17394;F-0072;2013-05-01;1142;25;Sim;25;8.69671661390028
BI-17395;F-0041;2013-02-20;50;0;Sim;1;31.8044991459079
BI-17395;F-0041;2013-02-20;50;0;Sim;6;7.55607240030491
BI-17395;F-0041;2013-02-20;50;0;Sim;20;3.07973937670749
BI-17396;F-0026;2013-07-09;7;1;Não;1;74.8707733567768
BI-17397;F-0058;2012-05-02;50;0;Sim;10;12.1436877862043
BI-17397;F-0058;2012-05-02;50;0;Sim;15;10.1406052647686
BI-17397;F-0058;2012-05-02;50;0;Sim;20;8.96379428342505
BI-17401;F-0041;2014-08-01;250;1;Não;1;5.53073340640875
BI-17406;F-0041;2013-08-01;1;1;Não;1;2.70137934488073
BI-17408;F-0013;2012-10-23;120;3;Não;1;5.27200191405663
BI-17409;F-0041;2013-02-20;1;0;Sim;1;31.8573582680013
BI-17409;F-0041;2013-02-20;1;0;Sim;6;7.60614946334081
BI-17409;F-0041;2013-02-20;1;0;Sim;20;3.12981643974338
BI-17410;F-0041;2013-02-20;1;0;Sim;1;28.2434635522443
BI-17410;F-0041;2013-02-20;1;0;Sim;6;6.68806997434941
BI-17410;F-0041;2013-02-20;1;0;Sim;20;2.70694346299583
BI-17411;F-0013;2013-01-15;350;10;Não;10;9.30876960656121
BI-17413;F-0072;2012-06-20;40;1;Não;1;4.87138540976948
BI-17414;F-0072;2012-10-15;550;1;Sim;1;3.07973937670749
BI-17415;F-0066;2013-12-06;910;0;Sim;15;18.1278968189937
BI-17415;F-0066;2013-12-06;910;0;Sim;45;15.4098251197676
BI-17419;F-0072;2012-11-09;25;1;Sim;1;9.09176900007233
BI-17424;F-0026;2013-01-29;97;1;Não;1;19.7220166589696
BI-17426;F-0026;2013-01-29;97;1;Não;1;22.0756386216567
BI-17427;F-0026;2013-01-29;244;1;Não;1;26.0623292511253
BI-17428;F-0026;2013-02-12;240;1;Não;1;20.7986735142414
BI-17431;F-0026;2014-08-01;4000;1;Não;1;6.26519699760186
BI-17433;F-0026;2014-08-01;2000;1;Não;1;8.58821631065584
BI-17436;F-0026;2014-08-01;2000;1;Não;1;6.8216088091118
BI-17437;F-0026;2014-08-01;2000;1;Não;1;8.26827951903763
BI-17439;F-0026;2012-10-02;5;1;Não;1;102.599555983374
BI-17441;F-0005;2013-08-28;70;1;Não;1;3.75856178674961
BI-17444;F-0066;2013-02-12;1;8;Não;1;4.72950039783445
BI-17445;F-0072;2013-08-16;150;1;Sim;1;5.48065634337286
BI-17446;F-0026;2012-10-30;485;1;Não;1;24.3541449897898
BI-17454;F-0066;2013-03-31;0;0;Sim;1;20.6067114392704
BI-17454;F-0066;2013-03-31;0;0;Sim;2;11.0419923994147
BI-17454;F-0066;2013-03-31;0;0;Sim;5;5.30260456368968
BI-17454;F-0066;2013-03-31;0;0;Sim;10;3.39132999115305
BI-17454;F-0066;2013-03-31;0;0;Sim;25;2.24233960038504
BI-17454;F-0066;2013-03-31;0;0;Sim;50;1.92796692688192
BI-17454;F-0066;2013-03-31;0;0;Sim;100;1.78608191494689
BI-17454;F-0066;2013-03-31;0;0;Sim;250;1.69983808416285
BI-17456;F-0072;2013-02-01;103;5;Não;1;1.22410598532186
BI-17458;F-0066;2013-06-01;0;0;Sim;1;20.7819811598961
BI-17458;F-0066;2013-06-01;0;0;Sim;2;11.2172621200403
BI-17458;F-0066;2013-06-01;0;0;Sim;5;5.48065634337286
BI-17458;F-0066;2013-06-01;0;0;Sim;10;3.56659971177868
BI-17458;F-0066;2013-06-01;0;0;Sim;25;2.41760932101067
BI-17458;F-0066;2013-06-01;0;0;Sim;50;2.10323664750755
BI-17458;F-0066;2013-06-01;0;0;Sim;100;1.96135163557252
BI-17458;F-0066;2013-06-01;0;0;Sim;250;1.87788986384603
BI-17460;F-0066;2013-08-01;0;0;Sim;1;20.9822894120396
BI-17460;F-0066;2013-08-01;0;0;Sim;2;11.4175703721839
BI-17460;F-0066;2013-08-01;0;0;Sim;5;5.67818253645888
BI-17460;F-0066;2013-08-01;0;0;Sim;10;3.76412590486471
BI-17460;F-0066;2013-08-01;0;0;Sim;25;2.61791757315424
BI-17460;F-0066;2013-08-01;0;0;Sim;50;2.30076284059358
BI-17460;F-0066;2013-08-01;0;0;Sim;100;2.1616598877161
BI-17460;F-0066;2013-08-01;0;0;Sim;250;2.07541605693206
BI-17462;F-0066;2008-12-01;6;0;Sim;3;36.5312174846848
BI-17462;F-0066;2008-12-01;6;0;Sim;5;22.6515248465694
BI-17462;F-0066;2008-12-01;6;0;Sim;7;16.6589696366074
BI-17462;F-0066;2008-12-01;6;0;Sim;9;13.3455372990658
BI-17463;F-0072;2012-03-09;13;0;Sim;4;6.61573643885312
BI-17463;F-0072;2012-03-09;13;0;Sim;8;5.78946489876087
BI-17463;F-0072;2012-03-09;13;0;Sim;12;4.96319335866862
BI-17463;F-0072;2012-03-09;13;0;Sim;16;4.46798684642478
BI-17465;F-0066;2013-08-01;0;0;Sim;1;21.0017638254425
BI-17465;F-0066;2013-08-01;0;0;Sim;2;11.4370447855867
BI-17465;F-0066;2013-08-01;0;0;Sim;5;5.69765694986173
BI-17465;F-0066;2013-08-01;0;0;Sim;10;3.78638237732511
BI-17465;F-0066;2013-08-01;0;0;Sim;25;2.63739198655709
BI-17465;F-0066;2013-08-01;0;0;Sim;50;2.32301931305398
BI-17465;F-0066;2013-08-01;0;0;Sim;100;2.18113430111894
BI-17465;F-0066;2013-08-01;0;0;Sim;250;2.09767252939245
BI-17466;F-0066;2013-07-07;0;0;Sim;1;21.5136626920316
BI-17466;F-0066;2013-07-07;0;0;Sim;2;11.9489436521758
BI-17466;F-0066;2013-07-07;0;0;Sim;5;6.20955581645087
BI-17466;F-0066;2013-07-07;0;0;Sim;10;4.29828124391425
BI-17466;F-0066;2013-07-07;0;0;Sim;25;3.14929085314623
BI-17466;F-0066;2013-07-07;0;0;Sim;50;2.83491817964312
BI-17466;F-0066;2013-07-07;0;0;Sim;100;2.69303316770808
BI-17466;F-0066;2013-07-07;0;0;Sim;250;2.60678933692404
BI-17468;F-0013;2011-07-27;11;10;Não;10;7.72856006187299
BI-17469;F-0066;2014-02-01;1;0;Sim;1;20.6428782070186
BI-17469;F-0066;2014-02-01;1;0;Sim;2;11.0781591671628
BI-17469;F-0066;2014-02-01;1;0;Sim;5;5.33877133143782
BI-17469;F-0066;2014-02-01;1;0;Sim;10;3.42471469984365
BI-17469;F-0066;2014-02-01;1;0;Sim;25;2.27850636813318
BI-17469;F-0066;2014-02-01;1;0;Sim;50;1.96135163557252
BI-17469;F-0066;2014-02-01;1;0;Sim;100;1.81946662363749
BI-17472;F-0041;2013-08-21;1;100;Não;100;1.04605420563868
BI-17475;F-0066;2013-07-21;0;0;Sim;1;21.7863044796715
BI-17475;F-0066;2013-07-21;0;0;Sim;2;12.2215854398157
BI-17475;F-0066;2013-07-21;0;0;Sim;5;6.48219760409074
BI-17475;F-0066;2013-07-21;0;0;Sim;10;4.57092303155411
BI-17475;F-0066;2013-07-21;0;0;Sim;25;3.4219326407861
BI-17475;F-0066;2013-07-21;0;0;Sim;50;3.10755996728299
BI-17475;F-0066;2013-07-21;0;0;Sim;100;2.96567495534795
BI-17475;F-0066;2013-07-21;0;0;Sim;250;2.88221318362146
BI-17477;F-0066;2013-07-21;0;0;Sim;1;21.8948047829159
BI-17477;F-0066;2013-07-21;0;0;Sim;2;12.3300857430602
BI-17477;F-0066;2013-07-21;0;0;Sim;5;6.59069790733518
BI-17477;F-0066;2013-07-21;0;0;Sim;10;4.67942333479855
BI-17477;F-0066;2013-07-21;0;0;Sim;25;3.53043294403054
BI-17477;F-0066;2013-07-21;0;0;Sim;50;3.21606027052742
BI-17477;F-0066;2013-07-21;0;0;Sim;100;3.07417525859239
BI-17477;F-0066;2013-07-21;0;0;Sim;250;2.98793142780835
BI-17479;F-0066;2013-08-01;0;0;Sim;1;21.0323664750755
BI-17479;F-0066;2013-08-01;0;0;Sim;2;11.4676474352198
BI-17479;F-0066;2013-08-01;0;0;Sim;5;5.73104165855233
BI-17479;F-0066;2013-08-01;0;0;Sim;10;3.81698502695815
BI-17479;F-0066;2013-08-01;0;0;Sim;25;2.67077669524769
BI-17479;F-0066;2013-08-01;0;0;Sim;50;2.35362196268702
BI-17479;F-0066;2013-08-01;0;0;Sim;100;2.21173695075199
BI-17479;F-0066;2013-08-01;0;0;Sim;250;2.1282751790255
BI-17480;F-0041;2012-09-01;1;0;Sim;1;21.5108806329741
BI-17480;F-0041;2012-09-01;1;0;Sim;6;4.58761538589941
BI-17480;F-0041;2012-09-01;1;0;Sim;20;1.46892718238623
BI-17481;F-0066;2013-05-01;0;0;Sim;1;21.7445735938082
BI-17481;F-0066;2013-05-01;0;0;Sim;2;12.1798545539525
BI-17481;F-0066;2013-05-01;0;0;Sim;5;6.44046671822749
BI-17481;F-0066;2013-05-01;0;0;Sim;10;4.52641008663332
BI-17481;F-0066;2013-05-01;0;0;Sim;25;3.38020175492285
BI-17481;F-0066;2013-05-01;0;0;Sim;50;3.06304702236219
BI-17481;F-0066;2013-05-01;0;0;Sim;100;2.92116201042716
BI-17481;F-0066;2013-05-01;0;0;Sim;250;2.83770023870067
BI-17482;F-0066;2008-07-01;7;0;Sim;1;120.043066274211
BI-17482;F-0066;2008-07-01;7;0;Sim;3;41.2106408194833
BI-17482;F-0066;2008-07-01;7;0;Sim;5;25.4447121403493
BI-17482;F-0066;2008-07-01;7;0;Sim;7;18.6870906895612
BI-17482;F-0066;2008-07-01;7;0;Sim;9;14.9340930209266
BI-17483;F-0066;2013-07-28;0;0;Sim;1;32.9980024815967
BI-17483;F-0066;2013-07-28;0;0;Sim;2;21.1380847192624
BI-17483;F-0066;2013-07-28;0;0;Sim;5;14.0215776500504
BI-17483;F-0066;2013-07-28;0;0;Sim;10;11.651263333018
BI-17483;F-0066;2013-07-28;0;0;Sim;25;10.2268490955526
BI-17483;F-0066;2013-07-28;0;0;Sim;50;9.82066847315035
BI-17483;F-0066;2013-07-28;0;0;Sim;100;9.63148845723697
BI-17483;F-0066;2013-07-28;0;0;Sim;250;9.52020609493498
BI-17484;F-0026;2008-07-10;7;1;Não;1;112.372929452546
BI-17488;F-0066;2013-07-01;0;0;Sim;1;25.5170456758456
BI-17488;F-0066;2013-07-01;0;0;Sim;2;15.9523266359898
BI-17488;F-0066;2013-07-01;0;0;Sim;5;10.2129388002649
BI-17488;F-0066;2013-07-01;0;0;Sim;10;8.29888216867067
BI-17488;F-0066;2013-07-01;0;0;Sim;25;7.15267383696021
BI-17488;F-0066;2013-07-01;0;0;Sim;50;6.83551910439955
BI-17488;F-0066;2013-07-01;0;0;Sim;100;6.69363409246451
BI-17488;F-0066;2013-07-01;0;0;Sim;250;6.61017232073802
BI-17493;F-0066;2013-09-01;0;0;Sim;1;21.4997523967439
BI-17493;F-0066;2013-09-01;0;0;Sim;2;11.9350333568881
BI-17493;F-0066;2013-09-01;0;0;Sim;5;6.19564552116312
BI-17493;F-0066;2013-09-01;0;0;Sim;10;4.28158888956895
BI-17493;F-0066;2013-09-01;0;0;Sim;25;3.13538055785848
BI-17493;F-0066;2013-09-01;0;0;Sim;50;2.81822582529782
BI-17493;F-0066;2013-09-01;0;0;Sim;100;2.67634081336279
BI-17493;F-0066;2013-09-01;0;0;Sim;250;2.5928790416363
BI-17496;F-0066;2013-05-01;0;0;Sim;1;21.8280353655347
BI-17496;F-0066;2013-05-01;0;0;Sim;2;12.263316325679
BI-17496;F-0066;2013-05-01;0;0;Sim;5;6.52392848995398
BI-17496;F-0066;2013-05-01;0;0;Sim;10;4.60987185835981
BI-17496;F-0066;2013-05-01;0;0;Sim;25;3.46366352664934
BI-17496;F-0066;2013-05-01;0;0;Sim;50;3.14650879408868
BI-17496;F-0066;2013-05-01;0;0;Sim;100;3.00462378215365
BI-17496;F-0066;2013-05-01;0;0;Sim;250;2.92116201042716
BI-17497;F-0066;2008-04-01;10;0;Sim;1;120.223900112952
BI-17497;F-0066;2008-04-01;10;0;Sim;3;41.391474658224
BI-17497;F-0066;2008-04-01;10;0;Sim;5;25.62554597909
BI-17497;F-0066;2008-04-01;10;0;Sim;7;18.8679245283019
BI-17497;F-0066;2008-04-01;10;0;Sim;9;15.1149268596674
BI-17498;F-0066;2013-06-01;0;0;Sim;1;21.7501377119233
BI-17498;F-0066;2013-06-01;0;0;Sim;2;12.1854186720676
BI-17498;F-0066;2013-06-01;0;0;Sim;5;6.44603083634259
BI-17498;F-0066;2013-06-01;0;0;Sim;10;4.53475626380597
BI-17498;F-0066;2013-06-01;0;0;Sim;25;3.38576587303795
BI-17498;F-0066;2013-06-01;0;0;Sim;50;3.07139319953484
BI-17498;F-0066;2013-06-01;0;0;Sim;100;2.92950818759981
BI-17498;F-0066;2013-06-01;0;0;Sim;250;2.84604641587332
BI-17499;F-0066;2013-05-01;0;0;Sim;1;21.5637397550675
BI-17499;F-0066;2013-05-01;0;0;Sim;2;11.9990207152117
BI-17499;F-0066;2013-05-01;0;0;Sim;5;6.25963287948677
BI-17499;F-0066;2013-05-01;0;0;Sim;10;4.34557624789259
BI-17499;F-0066;2013-05-01;0;0;Sim;25;3.19936791618212
BI-17499;F-0066;2013-05-01;0;0;Sim;50;2.88221318362146
BI-17499;F-0066;2013-05-01;0;0;Sim;100;2.74032817168643
BI-17499;F-0066;2013-05-01;0;0;Sim;250;2.65686639995994
BI-17500;F-0064;2014-01-03;22;0;Sim;6;11.873828057622
BI-17500;F-0064;2014-01-03;22;0;Sim;12;7.23891766774425
BI-17500;F-0064;2014-01-03;22;0;Sim;18;5.69487489080418
BI-17500;F-0064;2014-01-03;22;0;Sim;24;4.92146247280537
BI-17501;F-0066;2013-07-07;0;0;Sim;1;21.9643562593547
BI-17501;F-0066;2013-07-07;0;0;Sim;2;12.3996372194989
BI-17501;F-0066;2013-07-07;0;0;Sim;5;6.66024938377392
BI-17501;F-0066;2013-07-07;0;0;Sim;10;4.74897481123729
BI-17501;F-0066;2013-07-07;0;0;Sim;25;3.59998442046928
BI-17501;F-0066;2013-07-07;0;0;Sim;50;3.28561174696616
BI-17501;F-0066;2013-07-07;0;0;Sim;100;3.14372673503113
BI-17501;F-0066;2013-07-07;0;0;Sim;250;3.06026496330464
BI-17503;F-0066;2013-08-04;0;0;Sim;1;21.591560345643
BI-17503;F-0066;2013-08-04;0;0;Sim;2;12.0268413057872
BI-17503;F-0066;2013-08-04;0;0;Sim;5;6.28745347006226
BI-17503;F-0066;2013-08-04;0;0;Sim;10;4.37617889752564
BI-17503;F-0066;2013-08-04;0;0;Sim;25;3.22718850675762
BI-17503;F-0066;2013-08-04;0;0;Sim;50;2.91281583325451
BI-17503;F-0066;2013-08-04;0;0;Sim;100;2.77093082131947
BI-17503;F-0066;2013-08-04;0;0;Sim;250;2.68468699053544
BI-17504;F-0066;2013-08-11;0;0;Sim;1;21.2744056130824
BI-17504;F-0066;2013-08-11;0;0;Sim;2;11.7096865732266
BI-17504;F-0066;2013-08-11;0;0;Sim;5;5.9702987375016
BI-17504;F-0066;2013-08-11;0;0;Sim;10;4.05624210590742
BI-17504;F-0066;2013-08-11;0;0;Sim;25;2.91003377419696
BI-17504;F-0066;2013-08-11;0;0;Sim;50;2.5928790416363
BI-17504;F-0066;2013-08-11;0;0;Sim;100;2.45099402970126
BI-17504;F-0066;2013-08-11;0;0;Sim;250;2.36753225797477
BI-17505;F-0066;2013-08-11;0;0;Sim;1;21.1186103058596
BI-17505;F-0066;2013-08-11;0;0;Sim;2;11.5538912660038
BI-17505;F-0066;2013-08-11;0;0;Sim;5;5.81450343027882
BI-17505;F-0066;2013-08-11;0;0;Sim;10;3.90044679868464
BI-17505;F-0066;2013-08-11;0;0;Sim;25;2.75423846697418
BI-17505;F-0066;2013-08-11;0;0;Sim;50;2.43708373441351
BI-17505;F-0066;2013-08-11;0;0;Sim;100;2.29519872247848
BI-17505;F-0066;2013-08-11;0;0;Sim;250;2.21173695075199
BI-17507;F-0066;2013-03-31;0;0;Sim;1;20.58445496681
BI-17507;F-0066;2013-03-31;0;0;Sim;2;11.0197359269543
BI-17507;F-0066;2013-03-31;0;0;Sim;5;5.28034809122928
BI-17507;F-0066;2013-03-31;0;0;Sim;10;3.36907351869265
BI-17507;F-0066;2013-03-31;0;0;Sim;25;2.22008312792464
BI-17507;F-0066;2013-03-31;0;0;Sim;50;1.90571045442153
BI-17507;F-0066;2013-03-31;0;0;Sim;100;1.76382544248649
BI-17507;F-0066;2013-03-31;0;0;Sim;250;1.67758161170245
BI-17509;F-0066;2013-08-01;0;0;Sim;1;21.5693038731826
BI-17509;F-0066;2013-08-01;0;0;Sim;2;12.0045848333268
BI-17509;F-0066;2013-08-01;0;0;Sim;5;6.26519699760186
BI-17509;F-0066;2013-08-01;0;0;Sim;10;4.35392242506524
BI-17509;F-0066;2013-08-01;0;0;Sim;25;3.20493203429722
BI-17509;F-0066;2013-08-01;0;0;Sim;50;2.88777730173656
